"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-09","3.80",,"0.00","0.0","0.0",,"97","80","  260","  260","14.1","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-10","8.05",,"0.00","0.0","0.0",,"97","81","  220","  210","18.1","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-11","4.70",,"0.00","0.0","0.0",,"95","79","  250","  220","14.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-12","3.36",,"0.00","0.0","0.0",,"102","74","  250","  340","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-13","2.01",,"0.00","0.0","0.0",,"106","76","  270","  260","8.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-14","6.71",,"0.21","0.0","0.0",,"102","78","   90","   80","23.9","38.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-15","3.58",,"0.00","0.0","0.0",,"96","78","  140","  140","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-16","5.14",,"0.00","0.0","0.0",,"96","77","  250","  180","19.9","30.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-17","2.46",,"0.00","0.0","0.0",,"96","75","  270","  150","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-18","3.58",,"0.00","0.0","0.0",,"100","77","  220","  210","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-19","5.37",,"0.00","0.0","0.0",,"99","77","  250","  260","21.0","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-20","3.13",,"0.00","0.0","0.0",,"94","72","  260","  190","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-21","2.91",,"0.00","0.0","0.0",,"92","69","  250","  260","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-22","1.79",,"0.00","0.0","0.0",,"96","66","  260","  300","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-23","9.62",,"0.64","0.0","0.0",,"88","65","   40","  320","32.0","42.1","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-24","6.04",,"0.01","0.0","0.0",,"87","67","   90","   80","18.1","25.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-25","4.25",,"0.00","0.0","0.0",,"89","70","  260","  260","18.1","25.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-26","4.70",,"0.02","0.0","0.0",,"87","72","  190","  200","19.9","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-27","3.80",,"0.00","0.0","0.0",,"86","69","  250","  250","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-28","4.25",,"0.00","0.0","0.0",,"91","69","  250","  250","14.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-29","2.91",,"0.00","0.0","0.0",,"88","72","  220","  210","13.0","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-09-30","2.91",,"0.00","0.0","0.0",,"89","66","  260","  260","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-01","3.13",,"0.00","0.0","0.0",,"88","62","  170","  170","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-02","2.46",,"0.00","0.0","0.0",,"90","63","  250","  260","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-03","1.57",,"0.00","0.0","0.0",,"95","64","  270","  260","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-04","2.24",,"0.00","0.0","0.0",,"93","70","  250","  240","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-05","2.91",,"0.00","0.0","0.0",,"93","65","  270","  250","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-06","2.24",,"0.00","0.0","0.0",,"94","63","  260","  240","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-07","2.24",,"0.00","0.0","0.0",,"97","63","  100","  160","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-08","2.46",,"0.00","0.0","0.0",,"94","67","  230","  220","10.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-09","2.91",,"0.00","0.0","0.0",,"92","65","  240","  240","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-10","3.58",,"0.00","0.0","0.0",,"88","65","   60","   70","16.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-11","4.70",,"0.00","0.0","0.0",,"87","61","   60","   60","17.0","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-12","2.24",,"0.00","0.0","0.0",,"88","63","  100","   90","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-13","2.68",,"0.00","0.0","0.0",,"89","59","  150","  160","8.9","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-14","2.91",,"0.00","0.0","0.0",,"86","63","  170","  150","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-15","2.24",,"0.00","0.0","0.0",,"92","64","  240","  250","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-16","3.80",,"0.00","0.0","0.0",,"95","64","   70","   70","17.0","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-17","4.70",,"0.00","0.0","0.0",,"93","68","  240","  240","15.0","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-18","3.58",,"0.00","0.0","0.0",,"83","66","  240","  240","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-19","2.68",,"0.00","0.0","0.0",,"84","58","  230","  170","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-20","3.13",,"0.00","0.0","0.0",,"85","54","  220","  250","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-21","2.24",,"0.00","0.0","0.0",,"85","54","  260","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-22","2.24",,"0.00","0.0","0.0",,"90","58","   30","   20","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-23","2.01",,"0.00","0.0","0.0",,"89","58","  240","  250","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-24","11.18",,"0.00","0.0","0.0",,"85","62","   40","   40","25.1","33.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-25","6.71",,"0.00","0.0","0.0",,"82","61","   40","   40","23.9","30.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-26","1.57",,"0.00","0.0","0.0",,"83","53","  220","  220","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-27","4.25",,"0.00","0.0","0.0",,"85","56","  170","  150","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-28","3.58",,"0.00","0.0","0.0",,"73","53","  250","  250","16.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-29","2.68",,"0.00","0.0","0.0",,"72","47","  260","  230","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-30","9.40",,"0.00","0.0","0.0",,"69","49","   30","   20","21.0","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-10-31","2.24",,"0.00","0.0","0.0",,"76","41","  150","  120","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-01","1.79",,"0.00","0.0","0.0",,"80","43","   10","  190","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-02","2.01",,"0.00","0.0","0.0",,"87","50","   50","  110","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-03","2.01",,"0.00","0.0","0.0",,"84","55","  180","  200","6.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-04","2.01",,"0.00","0.0","0.0",,"85","53","   10","   10","8.1","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-05","1.79",,"0.00","0.0","0.0",,"88","56","   10","   10","6.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-06","2.24",,"0.01","0.0","0.0",,"84","62","  260","  260","14.1","18.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-07","1.57",,"0.00","0.0","0.0",,"86","56","  220","  210","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-08","4.25",,"0.00","0.0","0.0",,"87","62","  100","  130","15.0","25.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-09","1.79",,"0.00","0.0","0.0",,"84","60","  110","  110","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-10","2.01",,"0.00","0.0","0.0",,"86","60","  220","  210","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-11","2.91",,"0.00","0.0","0.0",,"85","61","  240","  230","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-12","3.58",,"0.00","0.0","0.0",,"80","59","  120","  150","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-13","1.79",,"0.00","0.0","0.0",,"77","53","  190","  210","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-14","1.57",,"0.00",,,,"81","52","  200","  200","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-15","1.34",,"0.00",,,,"83","53","  150","  130","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-16","1.12",,"0.00",,,,"79","55","  230","  150","6.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-17","1.79",,"0.00",,,,"85","52","  180","  160","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-18","2.24",,"0.00",,,,"83","52","  220","  210","6.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-19","3.58",,"0.19",,,,"76","54","   40","  240","16.1","21.9","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-20","8.50",,"0.90",,,,"67","54","  170","  170","19.9","29.1","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-21","3.13",,"0.30",,,,"59","51","   30","  350","15.0","21.9","    1",,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-22","2.01",,"0.00",,,,"65","48","  230","  210","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-23","1.57",,"0.00",,,,"70","45","  200","  200","6.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-24","1.34",,"0.00",,,,"72","47","   10","   10","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-25","2.91",,"0.00",,,,"65","45","  240","  250","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-26","2.91",,"0.00",,,,"59","43","  250","  270","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-27","2.24",,"0.00",,,,"66","40","  150","  140","10.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-28","8.50",,"0.04",,,,"66","54","  170","  160","21.0","34.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-29","8.50",,"0.75",,,,"61","45","  230","  230","31.1","44.1","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-11-30","1.12",,"0.00",,,,"58","41","  200","   20","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-01","1.57",,"0.00",,,,"68","39","  200","  220","6.0","6.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-02","1.79",,"0.00",,,,"69","43","   30","  210","6.0","6.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-03","2.46",,"0.00",,,,"66","44","  250","  260","8.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-04","3.80",,"0.01",,,,"73","55","  150","  150","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-05","1.57",,"0.00",,,,"69","53","  260","  250","8.1","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-06","0.45",,"0.00",,,,"71","51","  250","  230","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-07","1.79",,"0.23",,,,"70","49","   60","   50","8.9","10.1","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-08","2.24",,"0.06",,,,"60","56","  100","  100","8.9","12.1","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-09","1.79",,"0.09",,,,"66","50","   10","   10","16.1","19.0","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-10","1.12",,"0.00",,,,"66","43","  240","  240","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-11","1.57",,"0.00",,,,"69","45","  270","  270","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-12","1.34",,"0.00",,,,"66","44","  250","  240","6.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-13","0.89",,"0.00",,,,"68","44","   30","  220","6.0","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-14","1.79",,"0.00",,,,"68","46","  160","  140","8.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-15","3.80",,"0.00",,,,"63","47","  260","  250","15.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-16","5.37",,"0.00",,,,"61","38","   30","   30","21.9","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-17","7.38",,"0.00",,,,"61","41","   40","   30","21.9","25.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-18","8.28",,"0.00",,,,"64","47","   90","   90","18.1","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-19","2.01",,"0.00",,,,"64","39","  230","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-20","1.57",,"0.00",,,,"66","38","  350","  250","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-21","1.34",,"0.00",,,,"72","42","  320","  130","6.0","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-22","2.46",,"0.00",,,,"72","47","  120","  150","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-23","3.36",,"0.05",,,,"67","49","   40","  210","14.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-24","5.82",,"0.57",,,,"59","51","  110","  120","16.1","23.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-25","2.68",,"0.29",,,,"55","42","   80","  290","8.9","12.1","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-26","4.25",,"0.17",,,,"61","40","  260","  260","21.0","25.9","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-27","2.91",,"0.18",,,,"48","45","  120","  100","8.9","13.0","    1",,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-28","5.59",,"0.02",,,,"53","37","  250","  270","21.0","28.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-29","2.01",,"0.00",,,,"51","31","  180","  200","8.9","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-30","1.12",,"0.00",,,,"55","35","  280","  190","6.0","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2019-12-31","2.91",,"0.00",,,,"60","43","   40","   40","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-01","1.12",,"0.00",,,,"59","36","   80","  230","6.0","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-02","2.24",,"0.00",,,,"63","39","  240","  240","13.0","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-03","1.57",,"0.00",,,,"64","37","  340","  150","6.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-04","1.12",,"0.00",,,,"68","39","  160","  180","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-05","1.57",,"0.00",,,,"68","38","  270","  250","6.0","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-06","2.91",,"0.00",,,,"69","39","   10","   10","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-07","2.24",,"0.00",,,,"72","40","  110","  120","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-08","2.91",,"0.00",,,,"66","41","  220","  250","12.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-09","3.13",,"0.00",,,,"61","42","  260","  260","13.0","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-10","2.68",,"0.00",,,,"63","40","  270","  270","13.0","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-11","2.46",,"0.00",,,,"60","37","  140","  100","8.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-12","1.12",,"0.00",,,,"63","35","   40","  170","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-13","1.12",,"0.00",,,,"66","38","  170","  200","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-14","1.57",,"0.00",,,,"69","39","  140","  180","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-15","1.12",,"0.00",,,,"67","42","   20","  180","4.9","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-16","2.91",,"0.00",,,,"67","48","  120","  150","13.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-17","2.01",,"0.00",,,,"64","43","  230","  240","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-18","0.67",,"0.00",,,,"72","41","  350","  350","10.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-19","2.24",,"0.00",,,,"76","43","  110","  120","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-20","3.36",,"0.00",,,,"73","54","  110","   90","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-21","0.45",,"0.08",,,,"63","53","  170","  260","6.9","10.1","    1",,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-22","0.89",,"0.00",,,,"64","50","  250","  250","8.1","11.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-23","2.01",,"0.00",,,,"70","44","   10","  200","6.9","8.9","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-24","1.57",,"0.00",,,,"72","45","  280","  280","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-25","1.12",,"0.00",,,,"72","43","  270","  200","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-26","1.57",,"0.00",,,,"71","46","   40","  240","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-27","4.25",,"0.00",,,,"73","50","  270","  280","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-28","2.46",,"0.00",,,,"69","43","  360","  360","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-29","2.68",,"0.00",,,,"64","44","  360","  330","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-30","4.03",,"0.00",,,,"67","45","   30","   30","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-01-31","3.80",,"0.00",,,,"72","45","   50","   50","17.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-01","2.01",,"0.00",,,,"77","42","  210","  180","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-02","3.13",,"0.00",,,,"76","47","  170","  120","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-03","7.38",,"0.00",,,,"62","44","  270","  270","17.0","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-04","4.25",,"0.00",,,,"53","32","  260","  270","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-05","4.03",,"0.00",,,,"53","35","  230","  280","8.9","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-06","1.79",,"0.00",,,,"59","34","  130","  140","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-07","1.79",,"0.00",,,,"65","37","  120","  160","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-08","2.01",,"0.00",,,,"70","40","  260","  250","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-09","3.80",,"0.00",,,,"72","45","  170","  180","17.0","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-10","2.91",,"0.47",,,,"71","52","  260","  270","17.0","23.9","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-11","4.70",,"0.57",,,,"60","46","   50","   40","16.1","21.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-12","2.24",,"0.00",,,,"62","40","  160","  190","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-13","1.57",,"0.00",,,,"67","40","   10","  320","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-14","2.01",,"0.00",,,,"70","45","  160","  150","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-15","1.34",,"0.00",,,,"70","43","  250","  280","8.1","12.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-16","2.01",,"0.00",,,,"72","43","   40","  210","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-17","1.34",,"0.00",,,,"73","45","  220","  220","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-18","1.12",,"0.00",,,,"76","48","  140","  150","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-19","2.01",,"0.00",,,,"76","51","  230","  230","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-20","1.12",,"0.00",,,,"78","49","  200","  250","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-21","4.92",,"0.00",,,,"75","61","  120","  130","14.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2020-02-22","6.71",,"0.92",,,,"69","56","  210","  200","16.1","23.0","    1",,"    1",,
